AG-X,AG-Y,AG-Z,Acc-X,Axx-Y,Acc-Z,Gravity-X,Gravity-Y,Gravity-Z,RR-X,RR-Y,RR-Z,RV-X,RV-Y,RV-Z,cos,activity
-1.9054351,8.000897,-1.8825188,-1.7712692,-1.2520027,-1.8576533,0.1605896,9.785565,0.62234277,0.65802926,-0.07049315,-0.11096251,0.33869448,-0.5935093,-0.62763304,0.37297386,downstairs
-0.26213685,9.979563,-0.11465557,-1.1792026,-1.2283373,-1.9068575,0.13154814,9.799835,0.34105873,1.0628294,-1.7131295,-0.1578341,0.33557364,-0.6065179,-0.62584305,0.3575568,downstairs
2.6890926,8.772242,-0.5697965,3.0530126,-0.99307346,-0.34037957,-0.057404008,9.804885,-0.17704163,0.46628186,-0.53281754,-0.22494571,0.32169837,-0.63607746,-0.62743545,0.31343323,downstairs
-0.9951533,8.944716,-0.66082466,-1.1008115,-0.1391697,0.41379374,-0.11743663,9.797421,-0.40882263,0.39277866,-0.46677116,-0.33679837,0.31190616,-0.6535121,-0.62726575,0.2866603,downstairs
-0.3340012,9.423812,-1.1351295,-0.068383515,-0.26042175,-0.2511279,-0.2708916,9.786086,-0.5740438,0.24257648,-0.87157136,-0.4145626,0.30682644,-0.6604276,-0.63021845,0.26929107,downstairs
-0.8610065,9.5914955,-1.4273778,4.05E-04,-0.2727146,-0.8947235,-0.7306545,9.739455,-0.8829113,0.5866566,-0.86198395,-0.62974584,0.29857293,-0.6689469,-0.6357679,0.24323523,downstairs
-1.9389718,8.954298,-2.1268575,-0.71019506,-0.068104744,0.08091217,-1.0387256,9.685872,-1.1293007,0.75177246,-1.125104,-0.79486173,0.29284537,-0.68776137,-0.6361697,0.19108647,downstairs
-1.368848,8.978252,-3.1185856,0.003789187,-1.227746,-1.6475964,-1.3079727,9.636412,-1.2645874,0.656964,-1.1538662,-0.72348905,0.2867396,-0.7004375,-0.63671595,0.14751461,downstairs
0.5235801,9.203428,-0.9387002,2.2667472,0.50206566,1.3222017,-1.9238406,9.464985,-1.6980233,0.6878566,-1.6076684,-0.6318764,0.28246078,-0.70813954,-0.6340363,0.1294305,downstairs
4.3611364,11.321031,-1.2549033,3.5113153,-2.1868935,2.6874223,-2.2793005,9.3845005,-1.704794,0.24151121,-1.9080727,-0.5786132,0.25232565,-0.7222554,-0.6413651,0.057703048,downstairs
3.6856117,12.997866,3.4162798,5.6479273,3.8476114,4.582322,-2.4731362,9.371143,-1.4952145,-0.21868262,-1.7099336,-0.14398567,0.23551582,-0.7235389,-0.64774036,0.038160235,downstairs
2.2387428,12.710408,-2.5532527,3.6448262,2.6127987,-0.84900576,-2.116148,9.52548,-0.97853756,-0.6597017,0.868004,0.9319305,0.23752692,-0.70336574,-0.66633916,0.069640286,downstairs
-2.576169,10.152038,1.9885745,-1.0555006,0.8600979,2.702619,-1.1014231,9.742949,-0.1794398,-2.1425486,0.55694705,2.0110424,0.218471,-0.68229246,-0.68517596,0.1314582,downstairs
-1.4886218,11.1964655,2.4532974,-1.5779014,-0.94311523,1.5653384,-0.71699905,9.777535,0.23685057,-2.0860896,0.43124598,1.9961288,0.19874828,-0.6664792,-0.70052934,0.15988508,downstairs
-0.29567355,13.194295,0.038655058,-0.6141552,4.343256,-1.2608547,0.14306694,9.738616,1.1442381,-1.2136388,0.6751913,1.4816065,0.17319085,-0.6451816,-0.7179351,0.19574177,downstairs
0.36068758,10.6215515,0.6854343,-0.3552693,1.0548048,-1.1906593,1.0587901,9.549964,1.9615128,-1.2487925,1.291979,1.7330086,0.15083596,-0.6222464,-0.7281612,0.24462059,downstairs
0.9930939,10.108919,1.2938858,-0.32251346,0.934021,-0.86614585,1.5583221,9.411446,2.2730417,-0.584068,1.0714694,2.0568488,0.13934922,-0.6067386,-0.72801596,0.28712845,downstairs
0.9547662,8.872851,1.049547,-1.4296577,-0.24629116,-1.5001893,2.347154,9.180077,2.5273418,-0.18672472,1.6381896,2.1900067,0.12128099,-0.5951615,-0.71002984,0.35627428,downstairs
0.3319418,7.7182317,-0.1002827,-2.4346094,-0.9122305,-2.9368582,2.8908796,8.906638,2.9129012,-0.32414368,2.6256888,1.3612317,0.12588196,-0.5810092,-0.69616085,0.40242028,downstairs
-0.6310406,5.763521,0.92019117,-3.320416,-2.8206797,-2.5478067,2.8030033,8.759631,3.4032958,0.33845022,1.7713475,0.104220726,0.16048102,-0.54901534,-0.67875063,0.4605709,downstairs
-0.013007086,4.781375,2.074812,-2.8995833,-3.9336486,-1.573088,2.4155283,8.902449,3.3289645,0.8316672,1.1747999,-0.5146974,0.19142327,-0.53960687,-0.66970944,0.47293848,downstairs
5.870288,10.655087,5.6440744,3.1325853,-1.0081682,2.1865582,1.9056716,9.209332,2.7797456,1.5070442,0.9138103,-0.8513207,0.236605,-0.5498095,-0.6564039,0.45919663,downstairs
4.9935427,13.189504,4.345725,3.2209268,4.1056356,2.1509418,1.6235771,9.326957,2.5577834,0.71129245,1.6893222,0.35136187,0.2613493,-0.54743385,-0.6466456,0.46245235,downstairs
-1.3496841,12.585843,2.4820433,-0.32202375,1.7954597,0.08815265,1.9384532,9.313424,2.3817892,0.8966483,0.25867328,0.30768606,0.26643884,-0.5530904,-0.6275584,0.4788233,downstairs
0.27445033,16.452147,2.3526874,-1.0987983,7.2805653,-0.9757241,1.4851407,9.405925,2.343783,-0.002434127,1.2429768,-0.6894006,0.28576976,-0.5498886,-0.6223432,0.4781706,downstairs
-0.67895013,4.8197026,-2.8982017,-1.3219186,-3.5585594,-5.0072002,0.9313625,9.583616,1.8593656,1.5049137,1.1279284,-0.86623436,0.3099694,-0.5367313,-0.6232015,0.47692597,downstairs
1.5871726,11.651607,-2.6826086,0.997679,0.6075258,-5.166002,0.63138723,9.675815,1.4664106,1.1459199,2.032337,-1.1005924,0.34945148,-0.54598254,-0.60880375,0.45732343,downstairs
-1.4838309,10.0274725,0.5369146,-1.3953825,0.10414314,-0.6153799,0.065415576,9.745332,1.0929854,0.6835956,1.8885266,-0.85771227,0.40158468,-0.5319803,-0.59195006,0.45312458,downstairs
-3.5199876,8.436874,-1.6238071,-2.8885252,-2.3212042,-2.9223998,-0.17729089,9.793548,0.47474813,1.9544549,-1.0984724,0.072262816,0.43233904,-0.53408074,-0.572997,0.44667122,downstairs
0.24570459,8.81057,-0.2583843,0.16088596,-0.33673382,0.2855046,-0.37196016,9.793079,-0.35725307,0.9392588,-0.22921742,-0.6553122,0.43996772,-0.5663978,-0.56397283,0.40933678,downstairs
1.2805513,10.444285,0.49858695,1.6673715,0.49743462,0.4256317,-0.6018959,9.752595,-0.83366406,0.59304816,-0.48701116,-0.44758576,0.44579518,-0.58632046,-0.5626214,0.37543592,downstairs
0.59544444,9.093236,0.5704513,2.121565,0.33894062,1.7049347,-0.9037562,9.7044735,-1.0848008,0.53126293,0.334307,-0.58074373,0.44785973,-0.5912173,-0.56551623,0.36065942,downstairs
0.24570459,8.542275,-0.8141353,1.6564132,-0.9853735,0.62076145,-1.0792121,9.66269,-1.2798805,0.5078271,0.2693259,-0.60950583,0.4614171,-0.59359074,-0.5622725,0.3443747,downstairs
-1.1005543,10.147246,0.7525077,0.3580619,0.93151,1.8851455,-1.292449,9.604303,-1.5024394,-0.06421941,-0.34426588,-0.10030987,0.46952096,-0.59595555,-0.56034803,0.33226055,downstairs
1.0410035,8.949507,-1.9064735,1.5360023,-0.17668915,0.91527224,-1.3492103,9.608938,-1.4206822,-0.7651628,0.3492207,0.09143756,0.46234754,-0.59991676,-0.5678533,0.32230005,downstairs
3.5227194,13.505708,-1.6477618,4.5626707,3.4102592,-0.51070046,-1.2389231,9.663338,-1.1204275,-0.72574806,0.91487557,0.09143756,0.45423108,-0.5922837,-0.57528603,0.33454454,downstairs
4.7923226,13.21825,1.6627895,4.9475884,2.8632574,3.1170607,-0.8195211,9.762157,-0.44615972,-2.2469444,0.2927617,0.98199785,0.43764722,-0.58015376,-0.5828649,0.36353135,downstairs
-0.4441932,10.583223,0.5464965,-0.022402018,0.41712284,-0.09289342,-0.35241258,9.763766,0.8456177,-4.2986417,1.5433811,1.7394003,0.40368816,-0.54214513,-0.6065867,0.41852966,downstairs
0.8733199,13.582362,-1.9831288,-0.17139971,4.0595474,-4.527136,0.48060063,9.382369,2.812572,-2.4323,0.1500164,1.8171644,0.3524801,-0.49235937,-0.6290967,0.4874191,downstairs
3.5083463,12.801436,1.2890948,1.9937392,3.2228365,-3.4072196,1.5939567,9.053961,3.414014,-0.61176485,1.0352504,3.0390217,0.30220756,-0.48548824,-0.61681443,0.54084355,downstairs
2.0614774,9.457349,1.3465863,-0.24211597,2.2087202,-2.2244804,2.5123425,8.531472,4.1318874,-0.19950789,2.5841434,2.26351,0.2865643,-0.47197416,-0.57648873,0.6023139,downstairs
0.26965937,6.2521987,1.054338,-2.4211135,-1.7964873,-3.547939,2.9025812,8.147707,4.6217165,0.24683753,2.4829435,1.7713581,0.29456276,-0.42365712,-0.5017796,0.69423676,downstairs
-0.022589,5.65812,1.26514,-3.0790899,-2.3067665,-3.5868754,2.915467,8.064489,4.7575665,0.29903546,2.6320803,1.1801369,0.30771124,-0.40341714,-0.46666518,0.72442526,downstairs
-0.30525547,3.741737,1.0782927,-2.4852374,-3.9676733,-3.8567834,2.5352542,8.122672,4.8749433,0.7720125,1.8874613,0.32473028,0.33273706,-0.37317297,-0.43212396,0.7505311,downstairs
1.0697492,4.537036,2.070021,-1.946513,-4.2279634,-2.8251708,2.3020496,8.397204,4.5119753,2.241011,0.88611346,-0.83427644,0.4021033,-0.36217874,-0.4000947,0.73963755,downstairs
2.0231497,6.424673,2.510789,0.29330456,-2.8301625,-1.1858823,1.8868278,8.881712,3.7047904,2.1185057,1.1801263,-1.2444029,0.4484908,-0.35850567,-0.39078423,0.7194563,downstairs
-0.35316503,7.799678,2.855738,-1.0784044,-1.6797342,-0.08757639,1.19845,9.304905,2.855321,1.9821517,1.3292632,-1.1123103,0.48984733,-0.34830746,-0.38523728,0.7002312,downstairs
0.15467641,8.01048,3.5360537,-1.0741165,-0.69298077,1.8955631,0.6826082,9.55602,2.0944989,1.0074357,0.5910355,-0.13226777,0.52515644,-0.3395908,-0.37472683,0.68444765,downstairs
-1.6323506,4.8197026,0.62315184,-1.9254078,-4.3292646,-0.67661357,0.6568179,9.602748,1.8778193,-0.18033314,-0.5253607,0.08717651,0.5348243,-0.343356,-0.37231869,0.67634934,downstairs
-1.800034,21.583261,-9.964863,-5.2787704,6.6628256,2.5698223,0.5128269,9.578331,2.0403361,-0.16861525,0.6453639,-0.47208682,0.5252016,-0.34872156,-0.38623604,0.67333364,downstairs
11.858985,39.24273,19.001263,10.2712965,4.357847,-3.956173,1.027756,9.55669,1.9451963,-0.6895291,-2.8210037,1.7745539,0.5326016,-0.349515,-0.38904202,0.66544807,downstairs
-0.5591762,4.1058497,-2.749682,-3.0477557,-6.642769,-5.3706813,1.3462343,9.377871,2.5325074,-0.4647585,2.1473854,0.5281956,0.48668188,-0.36829045,-0.38344768,0.69316,downstairs
3.9539053,9.625032,0.8483268,0.08581066,13.770176,-0.8688793,1.1844454,9.466658,2.2693276,1.3110358,0.072252154,-0.2920573,0.5041439,-0.3572233,-0.36998653,0.693787,downstairs
2.449545,8.408129,0.70938903,2.549262,0.11165047,-0.40938532,1.1078013,9.611018,1.6035848,0.81568825,0.8008924,-0.5850048,0.52876157,-0.3723589,-0.36486182,0.6698029,downstairs
1.2326418,7.5457573,0.7812534,0.7383989,-1.8650365,-0.40335965,0.8064808,9.6938505,1.2446804,0.9232799,0.49942282,-0.6158974,0.56321317,-0.35995784,-0.35764435,0.65215933,downstairs
1.5105174,5.773103,2.4341335,1.2273259,-3.708469,1.2647871,0.46748403,9.767753,0.736782,0.4492376,-0.11629948,-0.4028447,0.5752441,-0.3607882,-0.3588548,0.64042896,downstairs
0.55232584,3.8663018,1.5046879,0.32867393,-5.5222673,0.80933785,0.31229883,9.774713,0.7265487,-0.6106996,0.24802063,-0.50511,0.5765118,-0.36137307,-0.369189,0.63304275,downstairs
1.5584269,4.968222,1.3561683,1.3199155,-4.765319,0.49407363,0.10194281,9.746869,1.0763528,-0.6554407,0.057338476,-0.17381306,0.569557,-0.34951428,-0.3818052,0.6384899,downstairs
2.5453641,8.901598,0.80041724,2.22192,-1.4378643,-0.80908084,0.20745482,9.697216,1.4461516,-0.89938605,0.038163733,0.2746629,0.5564049,-0.34867194,-0.38999796,0.6455564,downstairs
1.6829917,13.361979,3.5695903,2.5713203,1.0053835,-0.10729325,0.3508146,9.622168,1.8604387,-2.7039423,-0.060905777,1.2824022,0.53373694,-0.34679806,-0.3963783,0.66161937,downstairs
-2.695943,25.315416,6.4441643,-0.3486483,13.609817,9.762972,1.7334169,8.980029,3.539032,-2.358797,1.0086188,2.8408828,0.442513,-0.36508524,-0.4061116,0.71131456,downstairs
3.0436237,10.9665,5.6776114,-0.009678602,4.5715094,-0.04260969,2.529223,8.56524,4.0509353,-0.75664073,-0.67236704,1.8864065,0.40221006,-0.36469162,-0.3728581,0.75246525,downstairs
0.45171577,9.280083,3.507308,-2.9051826,2.240447,0.33517742,3.2170253,8.174548,4.3586583,-0.3358616,0.23949854,0.67733246,0.36584854,-0.3811351,-0.3576327,0.7700583,downstairs
0.8445742,3.4638615,2.4772522,-2.6472785,-2.5591211,-2.3871155,3.2444437,8.166232,4.3539205,0.9041051,1.0352504,-0.38366994,0.36712795,-0.38007727,-0.35196763,0.77257824,downstairs
-1.8671074,-0.34494936,0.6806433,-4.0894976,-8.648484,-3.1852193,2.6391394,8.621287,3.857294,1.7019874,-0.071558416,-1.3061882,0.4071932,-0.36726287,-0.34920534,0.75984687,downstairs
0.70563644,3.6842456,-0.56500554,-2.2979178,-6.5951805,-3.5085945,2.0167558,9.176219,2.810709,2.6074615,-0.8172429,-1.7706431,0.45368814,-0.38155133,-0.36938304,0.71564084,downstairs
2.899895,10.305348,5.0212507,1.7269281,0.91853523,3.248544,1.4872086,9.466475,2.0843372,2.354994,1.4006358,-1.426563,0.48445365,-0.38892144,-0.3787184,0.68601537,downstairs
1.2709694,10.0131,2.2664502,-0.28007254,-2.085071,0.9282747,0.942046,9.669976,1.3321007,2.1067877,0.649625,-0.5999185,0.5319503,-0.37971938,-0.3744833,0.65772665,downstairs
-5.1393313,18.358946,-0.4212768,-3.353982,-3.5996666,3.1615958,0.68314105,9.74573,0.85114866,1.3142315,0.766804,0.26720604,0.5610549,-0.3853786,-0.36936167,0.63267106,downstairs
0.2361227,17.884642,-11.938738,-1.0660098,13.635195,-14.562976,0.64790833,9.770876,0.52971536,0.06041642,-0.6691713,-0.26329517,0.5517491,-0.4049438,-0.38847905,0.6169906,downstairs
3.5370922,11.344986,-3.8995116,-2.3144135,-3.1732988,-3.088801,0.9325885,9.723313,0.87053746,-1.6717021,0.49835756,0.9926505,0.5275123,-0.41761586,-0.3991423,0.62290704,downstairs
0.17384024,11.253958,-1.3076038,-0.36748618,-0.6932869,-1.3398628,1.4418452,9.614943,1.2823197,1.3355368,-1.2561314,0.09995967,0.5047303,-0.4212754,-0.3924488,0.64324045,downstairs
5.467848,10.051427,0.5464965,3.7334123,0.8458481,0.13274747,1.3183156,9.701078,0.56702304,0.6537682,-0.6425397,-0.5892658,0.50874645,-0.46451184,-0.4143232,0.5947622,downstairs
1.0074668,7.655949,1.2028576,0.056345224,-1.8895221,0.9977808,1.0732135,9.744108,0.26637998,0.42899764,0.056273215,-0.622289,0.51140225,-0.47422165,-0.42682472,0.5756755,downstairs
0.8302013,5.7156115,1.2076486,-0.31855857,-3.105363,0.79166096,0.91075015,9.763171,0.14631532,0.67294294,-0.587146,-0.3293415,0.5138481,-0.4805491,-0.43726903,0.5602039,downstairs
1.7836019,4.982595,1.4615693,0.9180352,-4.493734,1.9647114,0.77311933,9.775111,-0.14095439,0.22659752,-0.74906605,-0.26968676,0.5097167,-0.49599966,-0.44818947,0.54157126,downstairs
3.2400527,4.9346857,1.5957161,2.4528537,-4.927567,1.2110188,0.58637434,9.7885275,-0.10622167,-0.3880595,-0.3549185,-0.45397735,0.49691907,-0.50961304,-0.47072518,0.52132887,downstairs
2.5405731,7.751768,1.4232416,2.2548285,-2.2266254,1.0196618,0.60167676,9.7839775,0.28662413,-1.4128431,-0.29313323,0.35242715,0.472086,-0.51687586,-0.49826643,0.5115708,downstairs
-0.693323,16.629412,1.6675805,-2.436403,8.17753,-0.92743516,1.3766841,9.363479,2.569124,-4.061088,0.8967661,1.5497833,0.37642094,-0.4849995,-0.549679,0.56651187,downstairs
2.0566864,17.788822,4.2642794,0.10189223,7.8790197,0.33449745,1.631099,9.046623,3.41592,-3.2014205,1.3495032,1.6893328,0.3499863,-0.46547237,-0.55909103,0.59013754,downstairs
1.2182689,9.059699,3.612709,-1.4738426,3.3594723,0.7472935,2.8784974,8.292104,4.373288,-1.1443967,0.12977639,1.0235431,0.27635953,-0.45320255,-0.5519349,0.64311796,downstairs
1.5105174,5.30838,2.4005969,-1.693116,-2.8449306,-2.308083,3.1353915,8.045634,4.648384,0.46628186,0.07331742,0.46854088,0.2537711,-0.4477578,-0.55045694,0.65735096,downstairs
0.35110566,0.6563607,1.720281,-3.3054695,-7.128551,-2.3741927,3.1665347,8.254557,4.2433167,1.5624379,-0.07688473,-0.62441957,0.26270798,-0.4607459,-0.5355134,0.6572086,downstairs
0.9020657,-1.7966094,0.26383004,-1.7093439,-10.3462105,-3.129425,2.8433874,8.670932,3.5917225,2.0119793,-0.4103122,-1.7514683,0.28777874,-0.47639737,-0.53375435,0.63665944,downstairs
0.9020657,-1.7966094,0.26383004,-1.7093439,-10.3462105,-3.129425,2.8433874,8.670932,3.5917225,2.0119793,-0.4103122,-1.7514683,0.28777874,-0.47639737,-0.53375435,0.63665944,downstairs
0.9020657,-1.7966094,0.26383004,-1.7093439,-10.3462105,-3.129425,2.8433874,8.670932,3.5917225,2.0119793,-0.4103122,-1.7514683,0.28777874,-0.47639737,-0.53375435,0.63665944,downstairs
0.9020657,-1.7966094,0.26383004,-1.7093439,-10.3462105,-3.129425,2.8433874,8.670932,3.5917225,2.0119793,-0.4103122,-1.7514683,0.28777874,-0.47639737,-0.53375435,0.63665944,downstairs
0.9020657,-1.7966094,0.26383004,-1.7093439,-10.3462105,-3.129425,2.8433874,8.670932,3.5917225,2.0119793,-0.4103122,-1.7514683,0.28777874,-0.47639737,-0.53375435,0.63665944,downstairs
0.9020657,-1.7966094,0.26383004,-1.7093439,-10.3462105,-3.129425,2.8433874,8.670932,3.5917225,2.0119793,-0.4103122,-1.7514683,0.28777874,-0.47639737,-0.53375435,0.63665944,downstairs
0.9020657,-1.7966094,0.26383004,-1.7093439,-10.3462105,-3.129425,2.8433874,8.670932,3.5917225,2.0119793,-0.4103122,-1.7514683,0.28777874,-0.47639737,-0.53375435,0.63665944,downstairs
0.9020657,-1.7966094,0.26383004,-1.7093439,-10.3462105,-3.129425,2.8433874,8.670932,3.5917225,2.0119793,-0.4103122,-1.7514683,0.28777874,-0.47639737,-0.53375435,0.63665944,downstairs
0.9020657,-1.7966094,0.26383004,-1.7093439,-10.3462105,-3.129425,2.8433874,8.670932,3.5917225,2.0119793,-0.4103122,-1.7514683,0.28777874,-0.47639737,-0.53375435,0.63665944,downstairs
0.9020657,-1.7966094,0.26383004,-1.7093439,-10.3462105,-3.129425,2.8433874,8.670932,3.5917225,2.0119793,-0.4103122,-1.7514683,0.28777874,-0.47639737,-0.53375435,0.63665944,downstairs
0.9020657,-1.7966094,0.26383004,-1.7093439,-10.3462105,-3.129425,2.8433874,8.670932,3.5917225,2.0119793,-0.4103122,-1.7514683,0.28777874,-0.47639737,-0.53375435,0.63665944,downstairs
0.9020657,-1.7966094,0.26383004,-1.7093439,-10.3462105,-3.129425,2.8433874,8.670932,3.5917225,2.0119793,-0.4103122,-1.7514683,0.28777874,-0.47639737,-0.53375435,0.63665944,downstairs
0.9020657,-1.7966094,0.26383004,-1.7093439,-10.3462105,-3.129425,2.8433874,8.670932,3.5917225,2.0119793,-0.4103122,-1.7514683,0.28777874,-0.47639737,-0.53375435,0.63665944,downstairs
0.9020657,-1.7966094,0.26383004,-1.7093439,-10.3462105,-3.129425,2.8433874,8.670932,3.5917225,2.0119793,-0.4103122,-1.7514683,0.28777874,-0.47639737,-0.53375435,0.63665944,downstairs
0.9020657,-1.7966094,0.26383004,-1.7093439,-10.3462105,-3.129425,2.8433874,8.670932,3.5917225,2.0119793,-0.4103122,-1.7514683,0.28777874,-0.47639737,-0.53375435,0.63665944,downstairs
0.9020657,-1.7966094,0.26383004,-1.7093439,-10.3462105,-3.129425,2.8433874,8.670932,3.5917225,2.0119793,-0.4103122,-1.7514683,0.28777874,-0.47639737,-0.53375435,0.63665944,downstairs
0.9020657,-1.7966094,0.26383004,-1.7093439,-10.3462105,-3.129425,2.8433874,8.670932,3.5917225,2.0119793,-0.4103122,-1.7514683,0.28777874,-0.47639737,-0.53375435,0.63665944,downstairs
0.9020657,-1.7966094,0.26383004,-1.7093439,-10.3462105,-3.129425,2.8433874,8.670932,3.5917225,2.0119793,-0.4103122,-1.7514683,0.28777874,-0.47639737,-0.53375435,0.63665944,downstairs
0.9020657,-1.7966094,0.26383004,-1.7093439,-10.3462105,-3.129425,2.8433874,8.670932,3.5917225,2.0119793,-0.4103122,-1.7514683,0.28777874,-0.47639737,-0.53375435,0.63665944,downstairs
0.9020657,-1.7966094,0.26383004,-1.7093439,-10.3462105,-3.129425,2.8433874,8.670932,3.5917225,2.0119793,-0.4103122,-1.7514683,0.28777874,-0.47639737,-0.53375435,0.63665944,downstairs
0.9020657,-1.7966094,0.26383004,-1.7093439,-10.3462105,-3.129425,2.8433874,8.670932,3.5917225,2.0119793,-0.4103122,-1.7514683,0.28777874,-0.47639737,-0.53375435,0.63665944,downstairs
0.9020657,-1.7966094,0.26383004,-1.7093439,-10.3462105,-3.129425,2.8433874,8.670932,3.5917225,2.0119793,-0.4103122,-1.7514683,0.28777874,-0.47639737,-0.53375435,0.63665944,downstairs
0.9020657,-1.7966094,0.26383004,-1.7093439,-10.3462105,-3.129425,2.8433874,8.670932,3.5917225,2.0119793,-0.4103122,-1.7514683,0.28777874,-0.47639737,-0.53375435,0.63665944,downstairs
0.9020657,-1.7966094,0.26383004,-1.7093439,-10.3462105,-3.129425,2.8433874,8.670932,3.5917225,2.0119793,-0.4103122,-1.7514683,0.28777874,-0.47639737,-0.53375435,0.63665944,downstairs
0.9020657,-1.7966094,0.26383004,-1.7093439,-10.3462105,-3.129425,2.8433874,8.670932,3.5917225,2.0119793,-0.4103122,-1.7514683,0.28777874,-0.47639737,-0.53375435,0.63665944,downstairs
0.9020657,-1.7966094,0.26383004,-1.7093439,-10.3462105,-3.129425,2.8433874,8.670932,3.5917225,2.0119793,-0.4103122,-1.7514683,0.28777874,-0.47639737,-0.53375435,0.63665944,downstairs
0.9020657,-1.7966094,0.26383004,-1.7093439,-10.3462105,-3.129425,2.8433874,8.670932,3.5917225,2.0119793,-0.4103122,-1.7514683,0.28777874,-0.47639737,-0.53375435,0.63665944,downstairs
0.9020657,-1.7966094,0.26383004,-1.7093439,-10.3462105,-3.129425,2.8433874,8.670932,3.5917225,2.0119793,-0.4103122,-1.7514683,0.28777874,-0.47639737,-0.53375435,0.63665944,downstairs
0.9020657,-1.7966094,0.26383004,-1.7093439,-10.3462105,-3.129425,2.8433874,8.670932,3.5917225,2.0119793,-0.4103122,-1.7514683,0.28777874,-0.47639737,-0.53375435,0.63665944,downstairs
0.9020657,-1.7966094,0.26383004,-1.7093439,-10.3462105,-3.129425,2.8433874,8.670932,3.5917225,2.0119793,-0.4103122,-1.7514683,0.28777874,-0.47639737,-0.53375435,0.63665944,downstairs
0.9020657,-1.7966094,0.26383004,-1.7093439,-10.3462105,-3.129425,2.8433874,8.670932,3.5917225,2.0119793,-0.4103122,-1.7514683,0.28777874,-0.47639737,-0.53375435,0.63665944,downstairs
0.9020657,-1.7966094,0.26383004,-1.7093439,-10.3462105,-3.129425,2.8433874,8.670932,3.5917225,2.0119793,-0.4103122,-1.7514683,0.28777874,-0.47639737,-0.53375435,0.63665944,downstairs
0.9020657,-1.7966094,0.26383004,-1.7093439,-10.3462105,-3.129425,2.8433874,8.670932,3.5917225,2.0119793,-0.4103122,-1.7514683,0.28777874,-0.47639737,-0.53375435,0.63665944,downstairs
0.9020657,-1.7966094,0.26383004,-1.7093439,-10.3462105,-3.129425,2.8433874,8.670932,3.5917225,2.0119793,-0.4103122,-1.7514683,0.28777874,-0.47639737,-0.53375435,0.63665944,downstairs
0.9020657,-1.7966094,0.26383004,-1.7093439,-10.3462105,-3.129425,2.8433874,8.670932,3.5917225,2.0119793,-0.4103122,-1.7514683,0.28777874,-0.47639737,-0.53375435,0.63665944,downstairs
0.9020657,-1.7966094,0.26383004,-1.7093439,-10.3462105,-3.129425,2.8433874,8.670932,3.5917225,2.0119793,-0.4103122,-1.7514683,0.28777874,-0.47639737,-0.53375435,0.63665944,downstairs
0.9020657,-1.7966094,0.26383004,-1.7093439,-10.3462105,-3.129425,2.8433874,8.670932,3.5917225,2.0119793,-0.4103122,-1.7514683,0.28777874,-0.47639737,-0.53375435,0.63665944,downstairs
0.9020657,-1.7966094,0.26383004,-1.7093439,-10.3462105,-3.129425,2.8433874,8.670932,3.5917225,2.0119793,-0.4103122,-1.7514683,0.28777874,-0.47639737,-0.53375435,0.63665944,downstairs
